LeadID,CreatedOn,Channel,Source,OutletID,OwnerUserID,LeadName,CompanyName,AccountID,Mobile,Email,City,InterestedProductID,IsExistingCustomer,Status,FirstResponseOn,LastContactedOn,ConvertedOn,OpportunityID
LD-0079739,2026-01-24 13:27:11,Retail,Car Portal,OUT05,USR-147,Chetan Kini,,,6022193221,,Mysuru,PRD08,False,Lost,2026-01-24 13:40:46,2026-02-11 19:12:36,,
LD-0079740,2026-01-24 13:29:11,Retail,Walk-in,OUT03,USR-097,Harsha Murthy,,,9960245596,harsha.murthy434@yahoo.co.in,Bengaluru,PRD11,False,Lost,2026-01-24 13:29:11,2026-02-01 10:41:35,,
LD-0079741,2026-01-24 13:29:49,Retail,Exchange Mela / Event,OUT07,USR-185,Ramesh Iyer,,,8375110268,ramesh.iyer506@outlook.com,Mangaluru,PRD10,False,Lost,2026-01-24 13:29:49,2026-01-31 21:09:21,,
LD-0079742,2026-01-24 13:41:51,Retail,Car Portal,OUT03,USR-085,Divya Nair,,,7093284723,divya.nair382@gmail.com,Bengaluru,PRD06,False,Unresponsive,2026-01-24 13:44:14,2026-02-04 11:37:29,,
LD-0079743,2026-01-24 13:44:26,Retail,Referral,OUT01,USR-022,Ritu Hegde,,,9159891352,ritu.hegde463@gmail.com,Bengaluru,PRD01,False,Converted,2026-01-24 19:03:43,2026-01-28 14:52:14,2026-01-28 14:52:14,OPP-033168
LD-0079744,2026-01-24 13:48:44,Retail,Referral,OUT04,USR-114,Suma Rao,,,9871358164,,Bengaluru,PRD11,False,Converted,2026-01-24 14:09:06,2026-01-28 02:36:24,2026-01-28 02:36:24,OPP-033169
LD-0079745,2026-01-24 13:51:12,Retail,Exchange Mela / Event,OUT06,USR-165,Pradeep Nair,,,8764349640,,Hubballi,PRD14,False,Lost,2026-01-24 13:51:12,2026-02-11 05:15:50,,
LD-0079746,2026-01-24 13:53:18,Retail,Walk-in,OUT05,USR-137,Girish Poojary,,,8793678422,girish.poojary981@gmail.com,Mysuru,PRD02,False,Converted,2026-01-24 13:53:18,2026-01-24 20:05:41,2026-01-24 20:05:41,OPP-033170
LD-0079747,2026-01-24 13:58:53,Retail,Exchange Mela / Event,OUT02,USR-065,Kavya Bhat,,,6887950697,kavya.bhat203@gmail.com,Bengaluru,PRD08,False,Converted,2026-01-24 13:58:53,2026-01-30 06:15:05,2026-01-30 06:15:05,OPP-033171
LD-0079748,2026-01-24 14:05:21,Retail,Walk-in,OUT01,USR-013,Uday Pinto,,,9129433124,,Bengaluru,PRD08,False,Converted,2026-01-24 14:05:21,2026-01-24 16:38:11,2026-01-24 16:38:11,OPP-033172
LD-0079749,2026-01-24 14:05:43,Retail,Walk-in,OUT06,USR-165,Anjali Pai,,,9849976165,,Hubballi,PRD21,False,Converted,2026-01-24 14:05:43,2026-01-24 18:37:50,2026-01-24 18:37:50,OPP-033173
LD-0079750,2026-01-24 14:06:54,Retail,Dealer Website,OUT06,USR-176,Sandeep Gowda,,,9010792141,sandeep.gowda750@yahoo.co.in,Hubballi,PRD13,False,Lost,2026-01-24 14:13:40,2026-01-31 04:34:29,,
LD-0079751,2026-01-24 14:07:22,Retail,Walk-in,OUT03,USR-094,Anita Angadi,,,8995810135,,Bengaluru,PRD17,False,Converted,2026-01-24 14:07:22,2026-01-27 17:40:23,2026-01-27 17:40:23,OPP-033174
LD-0079752,2026-01-24 14:09:20,Retail,Walk-in,OUT07,USR-195,Sanjay Menon,,,9653615718,,Mangaluru,PRD16,False,Converted,2026-01-24 14:09:20,2026-01-29 22:43:43,2026-01-29 22:43:43,OPP-033175
LD-0079753,2026-01-24 14:12:46,Retail,Car Portal,OUT03,USR-094,Nikhil Raju,,,8841617792,,Bengaluru,PRD11,False,Lost,2026-01-24 14:28:57,2026-02-12 00:48:02,,
LD-0079754,2026-01-24 14:17:51,Retail,Social Media Ads,OUT05,USR-147,Manjunath Swamy,,,8597219783,,Mysuru,PRD10,False,Lost,2026-01-24 14:27:20,2026-02-05 10:13:28,,
LD-0079755,2026-01-24 14:20:57,Retail,Dealer Website,OUT01,USR-025,Karthik Fernandes,,,9682595958,karthik.fernandes49@gmail.com,Bengaluru,PRD08,False,Lost,2026-01-24 15:55:14,2026-01-28 23:08:19,,
LD-0079756,2026-01-24 14:41:16,Retail,Car Portal,OUT05,USR-144,Girish Naik,,,9170010973,,Mysuru,PRD19,False,Unresponsive,2026-01-24 15:29:02,2026-02-01 04:05:08,,
LD-0079757,2026-01-24 14:42:11,Retail,Social Media Ads,OUT03,USR-099,Rohan Pinto,,,9488258652,,Bengaluru,PRD09,False,Lost,2026-01-24 15:19:50,2026-01-28 22:55:22,,
LD-0079758,2026-01-24 14:52:07,Retail,Walk-in,OUT04,USR-127,Vinod Singh,,,7455822169,,Bengaluru,PRD01,False,Lost,2026-01-24 14:52:07,2026-01-26 19:26:40,,
LD-0079759,2026-01-24 14:59:41,Retail,Car Portal,OUT01,USR-013,Akshata Pai,,,9102916623,,Bengaluru,PRD10,False,Lost,2026-01-24 15:11:44,2026-01-26 23:07:05,,
LD-0079760,2026-01-24 15:16:37,Retail,Walk-in,OUT03,USR-082,Shruti Bhat,,,9621735177,,Bengaluru,PRD15,False,Converted,2026-01-24 15:16:37,2026-01-24 21:20:45,2026-01-24 21:20:45,OPP-033176
LD-0079761,2026-01-24 15:20:48,Retail,Walk-in,OUT01,USR-011,Prakash Prasad,,,9339733612,,Bengaluru,PRD14,False,Lost,2026-01-24 15:20:48,2026-02-08 13:25:05,,
LD-0079762,2026-01-24 15:20:58,Retail,Walk-in,OUT07,USR-183,Vidya Kini,,,6313708299,,Mangaluru,PRD09,False,Lost,2026-01-24 15:20:58,2026-02-05 21:58:22,,
LD-0079763,2026-01-24 15:27:05,Retail,Walk-in,OUT02,USR-069,Vikram Joshi,,,9900826109,,Bengaluru,PRD08,False,Converted,2026-01-24 15:27:05,2026-01-24 22:12:13,2026-01-24 22:12:13,OPP-033177
LD-0079764,2026-01-24 15:27:09,Retail,Walk-in,OUT01,USR-028,Sunil Pai,,,7524755139,,Bengaluru,PRD01,False,Converted,2026-01-24 15:27:09,2026-01-30 11:21:27,2026-01-30 11:21:27,OPP-033178
LD-0079765,2026-01-24 15:29:27,Retail,Walk-in,OUT01,USR-039,Suresh Krishnan,,,8004993111,,Bengaluru,PRD08,False,Lost,2026-01-24 15:29:27,2026-01-29 16:19:05,,
LD-0079766,2026-01-24 15:31:53,Retail,Referral,OUT06,USR-167,Keerthi Babu,,,8607164375,,Hubballi,PRD01,False,Converted,2026-01-24 23:48:50,2026-01-25 21:51:55,2026-01-25 21:51:55,OPP-033179
LD-0079767,2026-01-24 15:36:24,Retail,Car Portal,OUT01,USR-022,Nikhil Reddy,,,7644016653,nikhil.reddy146@gmail.com,Bengaluru,PRD18,False,Unresponsive,2026-01-24 15:47:22,2026-02-18 22:06:48,,
LD-0079768,2026-01-24 15:40:52,Retail,Referral,OUT03,USR-094,Ganesh Shenoy,,,8658465482,,Bengaluru,PRD08,False,Converted,2026-01-24 16:51:22,2026-01-26 20:35:43,2026-01-26 20:35:43,OPP-033180
LD-0079769,2026-01-24 15:54:42,Retail,OEM Website Lead,OUT05,USR-137,Amit Prasad,,,8380981308,,Mysuru,PRD13,False,Lost,2026-01-24 16:13:50,2026-02-02 09:19:49,,
LD-0079770,2026-01-24 16:01:48,Retail,OEM Website Lead,OUT03,USR-094,Shashank Jain,,,9145590481,shashank.jain605@gmail.com,Bengaluru,PRD04,False,Converted,2026-01-24 16:22:27,2026-01-26 17:34:06,2026-01-26 17:34:06,OPP-033181
LD-0079771,2026-01-24 16:04:25,Retail,Google Ads,OUT01,USR-032,Nayana Sharma,,,8595230702,,Bengaluru,PRD11,False,Lost,2026-01-24 16:20:16,2026-01-24 21:47:45,,
LD-0079772,2026-01-24 16:05:42,Retail,Walk-in,OUT04,USR-112,Suresh Reddy,,,6165585502,,Bengaluru,PRD13,False,Lost,2026-01-24 16:05:42,2026-02-04 16:41:41,,
LD-0079773,2026-01-24 16:11:06,Retail,Google Ads,OUT01,USR-028,Sameer Sharma,,,9028021488,sameer.sharma488@gmail.com,Bengaluru,PRD06,False,Unresponsive,2026-01-24 16:21:13,2026-02-05 15:28:01,,
LD-0079774,2026-01-24 16:12:33,Retail,Car Portal,OUT01,USR-013,Sunil Babu,,,9792212899,sunil.babu466@outlook.com,Bengaluru,PRD08,False,Converted,2026-01-24 16:30:38,2026-01-26 16:15:03,2026-01-26 16:15:03,OPP-033182
LD-0079775,2026-01-24 16:20:17,Retail,Social Media Ads,OUT04,USR-109,Aditya Prasad,,,8412351545,,Bengaluru,PRD20,False,Converted,2026-01-24 16:33:03,2026-01-30 16:17:07,2026-01-30 16:17:07,OPP-033183
LD-0079776,2026-01-24 16:21:38,Retail,Social Media Ads,OUT05,USR-147,Vasanth Kamath,,,9159851722,,Mysuru,PRD13,False,Lost,2026-01-24 16:49:07,2026-02-09 19:31:04,,
LD-0079777,2026-01-24 16:30:46,Retail,Google Ads,OUT07,USR-188,Akash Desai,,,8278980471,,Mangaluru,PRD16,False,Lost,2026-01-24 16:51:01,2026-02-04 02:50:08,,
LD-0079778,2026-01-24 16:32:44,Retail,OEM Website Lead,OUT07,USR-191,Gautam Nair,,,8814693355,gautam.nair543@outlook.com,Mangaluru,PRD02,False,Unresponsive,2026-01-24 16:37:44,2026-02-04 05:44:40,,
LD-0079779,2026-01-24 16:49:53,Retail,Walk-in,OUT01,USR-011,Shreya Verma,,,7615897408,shreya.verma353@rediffmail.com,Bengaluru,PRD13,False,Converted,2026-01-24 16:49:53,2026-01-24 20:52:36,2026-01-24 20:52:36,OPP-033184
LD-0079780,2026-01-24 16:53:41,Corporate & Fleet,Existing Customer,OUT08,USR-204,,Ujwal Rent-a-Car - Davanagere Branch,ACC-00796,,,Davanagere,PRD01,True,Unresponsive,2026-01-24 19:01:30,2026-02-11 02:15:14,,
LD-0079781,2026-01-24 17:04:37,Retail,Referral,OUT06,USR-167,Aditi Patil,,,8736421908,aditi.patil162@yahoo.co.in,Hubballi,PRD13,False,Unresponsive,2026-01-24 19:55:12,2026-02-18 03:34:40,,
LD-0079782,2026-01-24 17:05:39,Retail,Walk-in,OUT04,USR-114,Gautam Naik,,,8610400850,gautam.naik769@yahoo.co.in,Bengaluru,PRD08,False,Converted,2026-01-24 17:05:39,2026-01-24 17:32:27,2026-01-24 17:32:27,OPP-033185
LD-0079783,2026-01-24 17:07:26,Retail,Walk-in,OUT04,USR-112,Anil Sharma,,,7095876190,,Bengaluru,PRD04,False,Lost,2026-01-24 17:07:26,2026-01-26 23:49:50,,
LD-0079784,2026-01-24 17:18:16,Retail,Google Ads,OUT03,USR-094,Pallavi Jain,,,8151611061,pallavi.jain926@yahoo.co.in,Bengaluru,PRD19,False,Converted,2026-01-24 17:24:40,2026-01-29 04:49:38,2026-01-29 04:49:38,OPP-033186
LD-0079785,2026-01-24 17:25:31,Retail,Walk-in,OUT01,USR-028,Kiran Gupta,,,9213266844,,Bengaluru,PRD01,False,Lost,2026-01-24 17:25:31,2026-01-26 13:33:34,,
LD-0079786,2026-01-24 17:33:21,Retail,OEM Website Lead,OUT04,USR-127,Vinay Shenoy,,,8357555714,,Bengaluru,PRD13,False,Converted,2026-01-24 17:45:57,2026-01-27 11:38:44,2026-01-27 11:38:44,OPP-033187
LD-0079787,2026-01-24 17:37:22,Retail,Walk-in,OUT05,USR-152,Neha Desai,,,7908250559,,Mysuru,PRD10,False,Contacted,2026-01-24 17:37:22,2026-01-27 23:17:47,,
LD-0079788,2026-01-24 17:37:28,Retail,Walk-in,OUT03,USR-080,Harsha Prasad,,,9129723616,harsha.prasad997@gmail.com,Bengaluru,PRD14,False,Converted,2026-01-24 17:37:28,2026-01-29 11:43:22,2026-01-29 11:43:22,OPP-033188
LD-0079789,2026-01-24 18:08:14,Retail,Google Ads,OUT03,USR-085,Harsha Verma,,,8558438596,,Bengaluru,PRD05,False,New,,,,
LD-0079790,2026-01-24 18:15:19,Retail,Referral,OUT01,USR-013,Girish Hegde,,,7808126799,,Bengaluru,PRD02,False,Lost,2026-01-24 19:44:03,2026-01-28 06:48:20,,
LD-0079791,2026-01-24 18:15:52,Retail,Dealer Website,OUT07,USR-195,Rashmi Shenoy,,,8689146428,rashmi.shenoy12@gmail.com,Mangaluru,PRD13,False,Converted,2026-01-24 18:22:31,2026-01-25 16:31:35,2026-01-25 16:31:35,OPP-033189
LD-0079792,2026-01-24 18:20:41,Retail,Walk-in,OUT01,USR-011,Sandeep D'Souza,,,7607851151,sandeep.dsouza570@yahoo.co.in,Bengaluru,PRD19,False,Lost,2026-01-24 18:20:41,2026-01-31 21:43:39,,
LD-0079793,2026-01-24 18:23:10,Retail,Walk-in,OUT03,USR-080,Karthik Gowda,,,6160553107,karthik.gowda45@gmail.com,Bengaluru,PRD13,False,Lost,2026-01-24 18:23:10,2026-02-03 11:38:09,,
LD-0079794,2026-01-24 18:28:54,Retail,Walk-in,OUT06,USR-176,Divya Pinto,,,8190028886,divya.pinto631@yahoo.co.in,Hubballi,PRD19,False,Lost,2026-01-24 18:28:54,2026-01-26 14:43:00,,
LD-0079795,2026-01-24 18:29:00,Retail,Social Media Ads,OUT04,USR-130,Vinod Desai,,,9859231045,,Bengaluru,PRD08,False,Lost,2026-01-24 18:53:31,2026-01-28 07:07:43,,
LD-0079796,2026-01-24 18:50:38,Retail,Walk-in,OUT06,USR-174,Ananya Joshi,,,7646260562,ananya.joshi235@yahoo.co.in,Hubballi,PRD13,False,Converted,2026-01-24 18:50:38,2026-01-24 21:45:28,2026-01-24 21:45:28,OPP-033190
LD-0079797,2026-01-24 18:50:50,Retail,Social Media Ads,OUT02,USR-048,Vinod Pinto,,,9900948376,vinod.pinto501@gmail.com,Bengaluru,PRD01,False,Qualified,2026-01-24 19:23:20,2026-01-31 03:40:24,,
LD-0079798,2026-01-24 18:57:24,Retail,Walk-in,OUT03,USR-094,Karthik Fernandes,,,9926409987,karthik.fernandes248@gmail.com,Bengaluru,PRD01,False,Lost,2026-01-24 18:57:24,2026-02-02 21:49:20,,
LD-0079799,2026-01-24 18:58:12,Retail,Car Portal,OUT02,USR-058,Rekha Shetty,,,8584812087,,Bengaluru,PRD09,False,New,,,,
LD-0079800,2026-01-24 19:09:03,Retail,Car Portal,OUT07,USR-185,Shilpa Rao,,,9879047944,,Mangaluru,PRD12,False,Unresponsive,2026-01-25 10:00:50,2026-02-08 01:32:07,,
LD-0079801,2026-01-24 19:12:46,Retail,Walk-in,OUT06,USR-174,Lakshmi Pinto,,,8514738232,lakshmi.pinto41@gmail.com,Hubballi,PRD16,False,Converted,2026-01-24 19:12:46,2026-01-25 00:31:09,2026-01-25 00:31:09,OPP-033191
LD-0079802,2026-01-24 19:24:06,Retail,Car Portal,OUT03,USR-089,Mary Swamy,,,9125766615,,Bengaluru,PRD13,False,Unresponsive,2026-01-25 09:54:11,2026-01-29 08:55:21,,
LD-0079803,2026-01-24 19:33:29,Retail,Dealer Website,OUT02,USR-065,Rashmi Prasad,,,7569332823,,Bengaluru,PRD01,False,Unresponsive,2026-01-25 10:53:08,2026-01-30 03:05:11,,
LD-0079804,2026-01-24 19:41:05,Retail,Social Media Ads,OUT06,USR-176,Vidya Raju,,,7197169389,vidya.raju866@gmail.com,Hubballi,PRD11,False,Lost,2026-01-25 11:05:17,2026-01-31 12:25:45,,
LD-0079805,2026-01-24 19:41:51,Retail,Dealer Website,OUT03,USR-085,Yogesh Joshi,,,9133363394,,Bengaluru,PRD03,False,Lost,2026-01-25 09:50:19,2026-02-10 02:25:06,,
LD-0079806,2026-01-24 19:46:51,Retail,Google Ads,OUT06,USR-174,Girish Desai,,,9509845240,,Hubballi,PRD03,False,Converted,2026-01-25 09:39:47,2026-01-27 13:59:43,2026-01-27 13:59:43,OPP-033192
LD-0079807,2026-01-24 19:52:14,Retail,Car Portal,OUT07,USR-191,Asha Rao,,,9776575169,asha.rao64@yahoo.co.in,Mangaluru,PRD08,False,Lost,2026-01-25 10:24:55,2026-01-26 17:14:17,,
LD-0079808,2026-01-24 19:55:14,Retail,Car Portal,OUT02,USR-074,Aarav Nair,,,9579571352,aarav.nair565@gmail.com,Bengaluru,PRD13,False,Unresponsive,2026-01-25 10:12:51,2026-02-23 22:30:53,,
LD-0079809,2026-01-24 20:04:22,Retail,OEM Website Lead,OUT05,USR-137,Meghana Angadi,,,8068259564,,Mysuru,PRD02,False,Lost,2026-01-25 09:58:25,2026-09-25 15:46:38,,
LD-0079810,2026-01-24 20:23:25,Retail,Dealer Website,OUT05,USR-147,Mary Bhat,,,9051742963,mary.bhat929@outlook.com,Mysuru,PRD05,False,Converted,2026-01-25 09:43:04,2026-01-30 20:14:50,2026-01-30 20:14:50,OPP-033193
LD-0079811,2026-01-24 20:28:18,Retail,Google Ads,OUT07,,Girish Agarwal,,,7624434497,,Mangaluru,PRD09,False,Contacted,2026-01-25 09:46:24,2026-09-25 14:00:35,,
LD-0079812,2026-01-24 20:36:19,Retail,Social Media Ads,OUT01,USR-028,Anil Murthy,,,8797225398,anil.murthy961@rediffmail.com,Bengaluru,PRD11,False,Lost,2026-01-25 10:02:30,2026-02-09 22:29:12,,
LD-0079813,2026-01-24 20:37:02,Retail,OEM Website Lead,OUT03,USR-097,Nandini D'Souza,,,9382097618,nandini.dsouza664@gmail.com,Bengaluru,PRD04,False,Converted,2026-01-25 10:00:58,2026-01-30 10:16:39,2026-01-30 10:16:39,OPP-033194
LD-0079814,2026-01-24 20:40:55,Retail,Dealer Website,OUT02,USR-074,Shilpa Verma,,,9539145382,,Bengaluru,PRD21,False,Unresponsive,2026-01-25 09:48:51,2026-02-15 04:04:56,,
LD-0079815,2026-01-24 20:47:02,Retail,Dealer Website,OUT02,USR-048,Sowmya Shenoy,,,9307627146,sowmya.shenoy288@rediffmail.com,Bengaluru,PRD08,False,Lost,2026-01-25 11:00:18,2026-01-25 19:39:14,,
LD-0079816,2026-01-24 20:48:51,Retail,Dealer Website,OUT04,USR-130,Arjun Hiremath,,,6327263600,,Bengaluru,PRD13,False,Lost,2026-01-25 10:01:13,2026-01-27 14:43:25,,
LD-0079817,2026-01-24 20:54:32,Retail,Social Media Ads,OUT01,USR-025,Sanjay Menon,,,7214648025,,Bengaluru,PRD10,False,Unresponsive,2026-01-25 10:08:04,2026-02-17 19:58:18,,
LD-0079818,2026-01-24 20:57:10,Retail,Car Portal,OUT03,USR-080,Pallavi Babu,,,9510646782,,Bengaluru,PRD01,False,Unresponsive,2026-01-25 10:00:44,2026-02-14 09:03:22,,
LD-0079819,2026-01-24 21:03:07,Retail,OEM Website Lead,OUT06,USR-174,Kiran Poojary,,,6060333152,kiran.poojary329@rediffmail.com,Hubballi,PRD13,False,Lost,2026-01-25 10:48:28,2026-02-07 07:31:13,,
LD-0079820,2026-01-24 21:04:09,Retail,Social Media Ads,OUT07,USR-183,Vani Acharya,,,9863450556,vani.acharya682@outlook.com,Mangaluru,PRD09,False,Unresponsive,2026-01-25 10:17:04,2026-02-02 02:14:59,,
LD-0079821,2026-01-24 21:05:16,Retail,Social Media Ads,OUT02,USR-058,Rohan Raju,,,7424178367,,Bengaluru,PRD14,False,Lost,2026-01-25 10:59:42,2026-02-05 15:13:50,,
LD-0079822,2026-01-24 21:28:56,Retail,Car Portal,OUT01,USR-011,Ayesha Swamy,,,9617436501,,Bengaluru,PRD13,False,Lost,2026-01-25 09:56:28,2026-02-04 00:20:13,,
LD-0079823,2026-01-24 21:35:25,Retail,Google Ads,OUT04,USR-130,Swathi Nair,,,9764756955,swathi.nair388@gmail.com,Bengaluru,PRD08,False,Lost,2026-01-25 10:26:47,2026-01-30 03:35:58,,
LD-0079824,2026-01-24 21:48:45,Retail,OEM Website Lead,OUT03,USR-094,Sneha Hegde,,,9368028055,,Bengaluru,PRD17,False,Lost,2026-01-25 10:03:57,2026-02-03 02:45:20,,
LD-0079825,2026-01-24 21:58:11,Retail,Social Media Ads,OUT05,USR-152,Ashwini Chandra,,,7206474625,,Mysuru,PRD08,False,Unresponsive,2026-01-25 11:52:49,2026-02-12 16:21:04,,
LD-0079826,2026-01-24 22:40:40,Retail,OEM Website Lead,OUT06,USR-165,Anita Nair,,,9798646392,anita.nair782@outlook.com,Hubballi,PRD08,False,Converted,2026-01-25 10:18:09,2026-01-26 16:50:39,2026-01-26 16:50:39,OPP-033195
LD-0079827,2026-01-24 22:47:56,Retail,OEM Website Lead,OUT03,USR-099,Mary Raju,,,7287101353,,Bengaluru,PRD14,False,Lost,2026-01-25 10:09:19,2026-02-13 12:28:49,,
LD-0079828,2026-01-24 23:05:11,Corporate & Fleet,LinkedIn Sales Navigator,OUT08,USR-209,,Samruddhi Hospital,,,,,PRD19,False,Lost,2026-01-25 03:09:05,2026-01-26 19:12:44,,
LD-0079829,2026-01-24 23:09:40,Retail,Google Ads,OUT04,USR-114,Kiran Menon,,,6617014368,,Bengaluru,PRD11,False,Converted,2026-01-25 09:35:19,2026-01-27 22:00:08,2026-01-27 22:00:08,OPP-033196
LD-0079830,2026-01-24 23:23:51,Retail,Google Ads,OUT01,USR-032,Anita Kamath,,,7358574202,,Bengaluru,PRD15,False,Converted,2026-01-25 09:36:12,2026-01-28 17:31:12,2026-01-28 17:31:12,OPP-033197
LD-0079831,2026-01-25 00:06:08,Retail,Dealer Website,OUT04,USR-122,Shruti D'Souza,,,8867841227,,Bengaluru,PRD15,False,New,,,,
LD-0079832,2026-01-25 00:27:54,Retail,Car Portal,OUT05,USR-158,Karthik Hegde,,,8626623673,,Mysuru,PRD21,False,Converted,2026-01-25 10:12:25,2026-01-27 15:51:53,2026-01-27 15:51:53,OPP-033198
LD-0079833,2026-01-25 00:53:19,Corporate & Fleet,Tender / RFP,OUT08,USR-204,,Rural Development Office - Bidar,ACC-04122,,,Bengaluru,PRD16,False,Converted,2026-01-25 07:13:57,2026-01-29 20:25:33,2026-01-29 20:25:33,OPP-033199
LD-0079834,2026-01-25 02:12:49,Retail,OEM Website Lead,OUT07,USR-195,Shruti Shetty,,,8126837868,,Mangaluru,PRD02,False,Unresponsive,2026-01-25 09:37:06,2026-02-18 13:30:30,,
LD-0079835,2026-01-25 02:30:47,Corporate & Fleet,Tender / RFP,OUT08,USR-206,,Sunrise Capital Pvt Ltd - Davanagere Branch,ACC-00702,,,Davanagere,PRD10,False,Converted,2026-01-25 03:58:10,2026-02-11 05:58:43,2026-02-11 05:58:43,OPP-033200
LD-0079836,2026-01-25 04:10:29,Retail,Google Ads,OUT02,USR-056,Sunil Acharya,,,7845543224,,Bengaluru,PRD08,False,Lost,2026-01-25 10:52:23,2026-02-07 05:02:21,,
LD-0079837,2026-01-25 05:03:37,Retail,Social Media Ads,OUT02,USR-074,Kavya Hegde,,,7751063587,kavya.hegde534@yahoo.co.in,Bengaluru,PRD16,False,Lost,2026-01-25 10:06:28,2026-02-01 09:12:58,,
LD-0079838,2026-01-25 08:32:08,Retail,OEM Website Lead,OUT02,USR-050,Rahul Desai,,,8937279260,,Bengaluru,PRD04,False,Unresponsive,2026-01-25 10:38:44,2026-02-05 06:46:18,,
LD-0079839,2026-01-25 08:51:35,Retail,Google Ads,OUT02,USR-050,Suresh Babu,,,8003130285,suresh.babu526@rediffmail.com,Bengaluru,PRD03,False,Unresponsive,2026-01-25 09:39:43,2026-02-11 15:09:08,,
LD-0079840,2026-01-25 08:59:39,Retail,Google Ads,OUT07,USR-185,Naveen Pai,,,6067560662,naveen.pai832@rediffmail.com,Mangaluru,PRD19,False,Unresponsive,2026-01-25 09:44:00,2026-02-19 09:23:16,,
LD-0079841,2026-01-25 09:09:49,Retail,Car Portal,OUT02,USR-065,Uday Naik,,,8236196030,,Bengaluru,PRD20,False,Converted,2026-01-25 09:52:19,2026-01-29 18:31:03,2026-01-29 18:31:03,OPP-033201
LD-0079842,2026-01-25 09:45:30,Retail,OEM Website Lead,OUT02,USR-074,Prakash Agarwal,,,9387810129,prakash.agarwal674@gmail.com,Bengaluru,PRD01,False,Unresponsive,2026-01-25 11:12:33,2026-02-13 13:37:59,,
LD-0079843,2026-01-25 10:08:46,Retail,Car Portal,OUT07,USR-191,Naveen Hegde,,,7914082619,naveen.hegde762@yahoo.co.in,Mangaluru,PRD15,False,Unresponsive,2026-01-25 12:37:11,2026-02-22 21:30:35,,
LD-0079844,2026-01-25 10:09:04,Retail,Referral,OUT03,USR-082,Rohan Gowda,,,9192979059,rohan.gowda651@gmail.com,Bengaluru,PRD03,False,Converted,2026-01-25 12:05:46,2026-01-29 18:51:57,2026-01-29 18:51:57,OPP-033202
LD-0079845,2026-01-25 10:09:22,Retail,OEM Website Lead,OUT01,USR-028,Aditya Joshi,,,7503420446,,Bengaluru,PRD05,False,Converted,2026-01-25 10:43:39,2026-01-31 07:53:26,2026-01-31 07:53:26,OPP-033203
LD-0079846,2026-01-25 10:13:54,Retail,Walk-in,OUT01,USR-022,Pradeep Rao,,,8028797229,pradeep.rao80@yahoo.co.in,Bengaluru,PRD11,False,Lost,2026-01-25 10:13:54,2026-09-23 12:41:29,,
LD-0079847,2026-01-25 10:14:37,Retail,Car Portal,OUT01,USR-013,Asha Bhat,,,7874176127,asha.bhat22@outlook.com,Bengaluru,PRD02,False,Lost,2026-01-25 10:54:46,2026-01-29 20:05:47,,
LD-0079848,2026-01-25 10:31:11,Retail,Walk-in,OUT01,USR-028,Kavya Agarwal,,,9412596680,,Bengaluru,PRD13,False,Converted,2026-01-25 10:31:11,2026-01-31 07:22:05,2026-01-31 07:22:05,OPP-033204
LD-0079849,2026-01-25 10:31:57,Retail,Exchange Mela / Event,OUT07,USR-185,Tejas Murthy,,,9471784503,,Mangaluru,PRD16,False,Contacted,2026-01-25 10:31:57,2026-01-26 09:12:09,,
LD-0079850,2026-01-25 10:34:05,Retail,Google Ads,OUT03,USR-089,Vinay Patil,,,9820340242,,Bengaluru,PRD11,False,Lost,2026-01-25 11:21:39,2026-02-14 07:32:31,,
LD-0079851,2026-01-25 10:50:39,Retail,OEM Website Lead,OUT04,USR-122,Aditi Iyer,,,6777375319,aditi.iyer808@outlook.com,Bengaluru,PRD08,False,Lost,2026-01-25 10:55:56,2026-01-29 01:51:23,,
LD-0079852,2026-01-25 10:53:34,Retail,Dealer Website,OUT03,USR-099,Amit Khan,,,9728967384,amit.khan330@rediffmail.com,Bengaluru,PRD16,False,Unresponsive,2026-01-25 11:01:57,2026-02-22 11:35:24,,
LD-0079853,2026-01-25 11:00:00,Retail,Walk-in,OUT01,USR-022,Ritu Naik,,,9948467440,,Bengaluru,PRD08,False,Unresponsive,2026-01-25 11:00:00,2026-01-30 10:31:36,,
LD-0079854,2026-01-25 11:00:37,Retail,Walk-in,OUT05,USR-147,Pallavi Angadi,,,8278974641,,Mysuru,PRD04,False,Converted,2026-01-25 11:00:37,2026-01-30 22:08:06,2026-01-30 22:08:06,OPP-033205
LD-0079855,2026-01-25 11:13:26,Retail,Google Ads,OUT06,USR-165,Ashok Naik,,,8008939286,,Hubballi,PRD20,False,Qualified,2026-01-25 12:16:52,2026-01-26 15:59:21,,
LD-0079856,2026-01-25 11:25:19,Retail,Exchange Mela / Event,OUT06,USR-165,Tejas Joshi,,,9663651521,tejas.joshi907@gmail.com,Hubballi,PRD03,False,Unresponsive,2026-01-25 11:25:19,2026-02-13 18:38:50,,
LD-0079857,2026-01-25 11:29:07,Retail,Walk-in,OUT03,USR-097,Suma Agarwal,,,7903594020,,Bengaluru,PRD13,False,Converted,2026-01-25 11:29:07,2026-01-25 14:10:59,2026-01-25 14:10:59,OPP-033206
