ContactID,CustomerType,AccountID,FullName,Designation,IsDecisionMaker,Mobile,Email,City,OwnerUserID,CreatedOn
CON-041884,Individual,,Kiran Menon,,True,9093768936,kiran.menon341@gmail.com,Bengaluru,USR-130,2026-03-18 18:09:26
CON-041885,Individual,,Naveen Kini,,True,9355978340,,Bengaluru,USR-130,2026-03-19 18:06:33
CON-041886,Individual,,Asha Gowda,,True,8365827273,,Bengaluru,USR-112,2026-03-22 05:26:34
CON-041887,Individual,,Uday Menon,,True,8264778315,uday.menon98@gmail.com,Bengaluru,USR-039,2026-03-22 09:56:50
CON-041888,Individual,,Irfan Desai,,True,9796951374,irfan.desai350@gmail.com,Bengaluru,USR-130,2026-03-18 19:37:10
CON-041889,Individual,,Yogesh Gupta,,True,9435692853,yogesh.gupta465@gmail.com,Mysuru,USR-144,2026-03-21 11:26:06
CON-041890,Individual,,Girish Murthy,,True,9697754510,girish.murthy621@yahoo.co.in,Bengaluru,USR-058,2026-03-22 13:38:38
CON-041891,Individual,,Nayana Pinto,,True,8864917983,,Mysuru,USR-158,2026-03-19 02:01:04
CON-041892,Individual,,Joseph Agarwal,,True,9377361996,joseph.agarwal946@yahoo.co.in,Hubballi,USR-174,2026-03-18 22:04:01
CON-041893,Individual,,Pavan Prasad,,True,9307557837,pavan.prasad722@gmail.com,Bengaluru,USR-058,2026-03-20 12:58:34
CON-041894,Individual,,Kavya Naik,,True,9196873409,,Mangaluru,USR-179,2026-03-23 20:02:11
CON-041895,Individual,,Suresh Fernandes,,True,8431891640,,Mysuru,USR-137,2026-03-23 02:21:38
CON-041896,Individual,,Sunil Desai,,True,6736661054,,Bengaluru,USR-112,2026-03-20 00:28:46
CON-041897,Individual,,Zoya Babu,,True,8734976807,,Bengaluru,USR-109,2026-03-20 18:17:56
CON-041898,Individual,,Sneha Kamath,,True,9639515144,,Mysuru,USR-137,2026-03-25 06:24:55
CON-041899,Individual,,Chetan Verma,,True,9281835121,chetan.verma866@gmail.com,Bengaluru,USR-028,2026-03-20 01:38:16
CON-041900,Individual,,Vinay Patil,,True,7546914828,,Mangaluru,USR-191,2026-03-22 14:00:30
CON-041901,Individual,,Farhan Pai,,True,9508887930,,Mysuru,USR-152,2026-03-22 10:36:17
CON-041902,Individual,,Uday Kini,,True,9392647694,,Bengaluru,USR-056,2026-03-20 09:41:04
CON-041903,Individual,,Sanjay Poojary,,True,7607245722,sanjay.poojary676@gmail.com,Bengaluru,USR-085,2026-03-21 16:47:03
CON-041904,Individual,,Kavya Shenoy,,True,9515133056,,Bengaluru,USR-048,2026-03-19 16:19:23
CON-041905,Individual,,Pooja Pai,,True,9411761853,pooja.pai91@gmail.com,Hubballi,USR-171,2026-03-23 22:26:29
CON-041906,Individual,,Ravi Gupta,,True,6349618662,ravi.gupta466@gmail.com,Hubballi,USR-176,2026-03-21 20:34:55
CON-041907,Individual,,Ananya Bhat,,True,9420742038,,Bengaluru,USR-022,2026-03-24 21:00:16
CON-041908,Individual,,Vinod Nair,,True,8799766297,,Bengaluru,USR-039,2026-03-19 17:49:12
CON-041909,Individual,,Bharath Naik,,True,7667048074,,Bengaluru,USR-065,2026-03-24 20:41:14
CON-041910,Individual,,Akash Verma,,True,9936669652,akash.verma5@gmail.com,Bengaluru,USR-065,2026-03-25 06:07:40
CON-041911,Individual,,Zoya Gowda,,True,9164734790,,Bengaluru,USR-017,2026-03-21 07:49:37
CON-041912,Individual,,Varun Singh,,True,8690263978,,Bengaluru,USR-109,2026-03-23 22:03:41
CON-041913,Individual,,Karthik Babu,,True,8889223028,,Bengaluru,USR-014,2026-03-23 07:06:27
CON-041914,Individual,,Farhan Nair,,True,9636875988,,Bengaluru,USR-058,2026-03-21 16:29:22
CON-041915,Individual,,Aarav Acharya,,True,9043658932,,Mysuru,USR-148,2026-03-24 21:16:31
CON-041916,Individual,,Raghu Murthy,,True,8815462311,raghu.murthy329@gmail.com,Bengaluru,USR-127,2026-03-25 04:26:46
CON-041917,Individual,,Prajwal D'Souza,,True,9590417190,,Bengaluru,USR-080,2026-03-23 22:45:00
CON-041918,Individual,,Shashank Shetty,,True,6311357955,shashank.shetty957@gmail.com,Bengaluru,USR-103,2026-03-24 23:01:16
CON-041919,Individual,,Vasanth Verma,,True,9937367541,,Bengaluru,USR-025,2026-03-24 20:55:35
CON-041920,Individual,,Nayana Menon,,True,7314512304,,Bengaluru,USR-074,2026-03-23 12:51:44
CON-041921,Individual,,Chaitra Agarwal,,True,9981446472,chaitra.agarwal850@gmail.com,Mysuru,USR-144,2026-03-21 16:11:34
CON-041922,Individual,,Pradeep Sharma,,True,8683894833,pradeep.sharma377@gmail.com,Bengaluru,USR-025,2026-03-19 17:26:36
CON-041923,Individual,,Akash D'Souza,,True,9885737608,,Mangaluru,USR-179,2026-03-21 00:50:15
CON-041924,Individual,,Akash Joshi,,True,9386356943,akash.joshi432@yahoo.co.in,Hubballi,USR-165,2026-03-23 07:52:07
CON-041925,Individual,,Raghu Angadi,,True,9580350409,,Bengaluru,USR-014,2026-03-24 01:25:26
CON-041926,Individual,,Akshata Kulkarni,,True,9501972560,akshata.kulkarni561@gmail.com,Mysuru,USR-148,2026-03-24 10:57:55
CON-041927,Individual,,Manjunath Swamy,,True,6944388484,manjunath.swamy871@gmail.com,Bengaluru,USR-056,2026-03-19 20:32:18
CON-041928,Individual,,Anita Swamy,,True,9781356807,anita.swamy801@gmail.com,Bengaluru,USR-099,2026-03-20 00:38:11
CON-041929,Individual,,Mohan Nair,,True,6550109606,,Bengaluru,USR-032,2026-03-21 07:07:21
CON-041930,Individual,,Manoj Swamy,,True,9329426996,,Bengaluru,USR-130,2026-03-21 19:04:50
CON-041931,Individual,,Aarav Gupta,,True,9960585046,aarav.gupta463@outlook.com,Bengaluru,USR-048,2026-03-25 11:38:52
CON-041932,Individual,,Rekha D'Souza,,True,8943578711,,Bengaluru,USR-056,2026-03-23 18:42:48
CON-041933,Individual,,Pradeep Gupta,,True,7366153692,pradeep.gupta389@gmail.com,Bengaluru,USR-028,2026-03-21 07:01:45
CON-041934,Individual,,Mahesh Naik,,True,9864681120,,Bengaluru,USR-085,2026-03-20 15:05:34
CON-041935,Individual,,Pavan Menon,,True,6072787143,,Hubballi,USR-167,2026-03-21 14:04:55
CON-041936,Individual,,Rohan Jain,,True,7447361228,,Mangaluru,USR-188,2026-03-21 03:40:24
CON-041937,Individual,,Anjali Reddy,,True,9093053793,anjali.reddy289@gmail.com,Bengaluru,USR-080,2026-03-22 10:58:43
CON-041938,Individual,,Farhan Kulkarni,,True,6514400063,farhan.kulkarni612@gmail.com,Bengaluru,USR-109,2026-03-20 15:28:17
CON-041939,Individual,,Shashank Reddy,,True,9256760418,shashank.reddy726@gmail.com,Bengaluru,USR-069,2026-03-23 20:29:44
CON-041940,Individual,,Shreya Kamath,,True,6211079936,shreya.kamath102@rediffmail.com,Mysuru,USR-144,2026-03-26 08:15:24
CON-041941,Individual,,Sneha Verma,,True,9290790582,sneha.verma365@yahoo.co.in,Bengaluru,USR-127,2026-03-22 17:16:41
CON-041942,Individual,,Shruti Rao,,True,9005555427,,Mysuru,USR-144,2026-03-21 19:33:47
CON-041943,Individual,,Rekha Poojary,,True,9706805515,,Bengaluru,USR-080,2026-03-21 00:36:29
CON-041944,Individual,,Kiran Desai,,True,7209210082,,Bengaluru,USR-085,2026-03-25 11:15:52
CON-041945,Individual,,Ritu Swamy,,True,8515825308,ritu.swamy913@rediffmail.com,Bengaluru,USR-051,2026-03-21 08:12:19
CON-041946,Individual,,Zoya D'Souza,,True,6389601359,,Bengaluru,USR-025,2026-03-23 16:21:37
CON-041947,Individual,,Mithun Gupta,,True,9676594436,,Bengaluru,USR-062,2026-03-20 16:11:32
CON-041948,Individual,,Madhu Shenoy,,True,9747267888,madhu.shenoy159@rediffmail.com,Bengaluru,USR-082,2026-03-20 16:38:56
CON-041949,Individual,,Anjali Naik,,True,9694094736,,Bengaluru,USR-130,2026-03-20 14:27:16
CON-041950,Individual,,Pavan Khan,,True,7668543020,,Bengaluru,USR-130,2026-03-26 13:04:17
CON-041951,Individual,,Naveen Agarwal,,True,9924500601,,Bengaluru,USR-069,2026-03-20 21:04:55
CON-041952,Individual,,Priya Joshi,,True,6617645056,priya.joshi846@gmail.com,Hubballi,USR-176,2026-03-26 06:48:08
CON-041953,Individual,,Aarav Joshi,,True,9371616275,aarav.joshi466@outlook.com,Hubballi,USR-174,2026-03-20 16:55:23
CON-041954,Individual,,Irfan Menon,,True,9628554370,,Bengaluru,USR-069,2026-03-20 16:18:52
CON-041955,Individual,,Yogesh Pai,,True,8436778688,,Bengaluru,USR-039,2026-03-20 15:33:20
CON-041956,Individual,,Ayesha Babu,,True,9921611280,,Bengaluru,USR-017,2026-03-22 08:25:59
CON-041957,Individual,,Yogesh Pinto,,True,9178884381,,Bengaluru,USR-085,2026-03-21 16:06:14
CON-041958,Individual,,Shreya Shetty,,True,8721894716,,Bengaluru,USR-080,2026-03-22 02:08:31
CON-041959,Individual,,Rohan Krishnan,,True,8414109401,,Bengaluru,USR-017,2026-03-22 23:57:43
CON-041960,Individual,,Rohan Babu,,True,9879203576,rohan.babu565@gmail.com,Mysuru,USR-152,2026-03-22 03:47:56
CON-041961,Individual,,Prajwal Jain,,True,9638942637,prajwal.jain556@gmail.com,Bengaluru,USR-048,2026-03-20 20:21:35
CON-041962,Individual,,Kavya Iyer,,True,6415929385,,Bengaluru,USR-062,2026-03-20 19:16:47
CON-041963,Individual,,Sandeep Kulkarni,,True,7596463797,,Bengaluru,USR-127,2026-03-22 05:56:08
CON-041964,Individual,,Karthik Gupta,,True,9184803476,,Bengaluru,USR-127,2026-03-20 23:39:52
CON-041965,Individual,,Kavya Hiremath,,True,9183496090,,Bengaluru,USR-074,2026-03-26 23:24:45
CON-041966,Individual,,Ganesh Pinto,,True,6835279167,,Mysuru,USR-144,2026-03-23 00:21:21
CON-041967,Individual,,Sunil Joshi,,True,9009995131,sunil.joshi397@gmail.com,Bengaluru,USR-011,2026-03-27 03:17:29
CON-041968,Individual,,Divya Bhat,,True,9653899366,divya.bhat321@gmail.com,Mangaluru,USR-188,2026-03-23 06:00:48
CON-041969,Individual,,Suresh Singh,,True,7866329837,suresh.singh889@gmail.com,Bengaluru,USR-080,2026-03-24 17:18:57
CON-041970,Individual,,Karthik Iyer,,True,9223254690,karthik.iyer7@rediffmail.com,Bengaluru,USR-058,2026-03-22 10:13:38
CON-041971,Individual,,Manjunath Kumar,,True,7377399431,,Bengaluru,USR-065,2026-03-22 07:42:37
CON-041972,Individual,,Mary Raju,,True,9868831063,,Hubballi,USR-176,2026-03-23 22:18:35
CON-041973,Individual,,Chaitra Patil,,True,9823557160,,Hubballi,USR-167,2026-03-22 16:18:05
CON-041974,Individual,,Prajwal Nair,,True,9825083840,prajwal.nair519@gmail.com,Bengaluru,USR-048,2026-03-23 06:39:53
CON-041975,Individual,,Farhan Gowda,,True,8888888888,,Hubballi,USR-171,2026-03-25 07:10:59
CON-041976,Individual,,Aditya Khan,,True,9166982373,,Bengaluru,USR-089,2026-03-26 08:55:43
CON-041977,Individual,,Ayesha Hegde,,True,7083891944,ayesha.hegde140@gmail.com,Mangaluru,USR-179,2026-03-22 02:59:44
CON-041978,Individual,,Ashok Nair,,True,7222578420,,Bengaluru,USR-062,2026-03-21 15:44:35
CON-041979,Individual,,Vinod Chandra,,True,6590485054,,Mangaluru,USR-195,2026-03-23 22:54:58
CON-041980,Individual,,Amit Sharma,,True,9218609473,amit.sharma799@yahoo.co.in,Bengaluru,USR-085,2026-03-22 04:48:10
CON-041981,Individual,,Lakshmi Kumar,,True,7430639864,,Bengaluru,USR-089,2026-03-24 08:07:22
CON-041982,Individual,,Pradeep Murthy,,True,8660501299,pradeep.murthy505@gmail.com,Mangaluru,USR-185,2026-03-24 12:06:59
CON-041983,Individual,,Nandini Sharma,,True,7016631048,,Bengaluru,USR-130,2026-03-26 01:53:53
CON-041984,Individual,,Yogesh Acharya,,True,9443452025,,Mangaluru,USR-191,2026-03-27 03:43:19
CON-041985,Individual,,Mary Angadi,,True,9675323509,mary.angadi933@rediffmail.com,Mysuru,USR-141,2026-03-26 04:59:25
CON-041986,Individual,,Pallavi Jain,,True,8242863698,,Bengaluru,USR-130,2026-03-27 05:26:30
CON-041987,Individual,,Kavya Hiremath,,True,9640645586,,Mangaluru,USR-195,2026-03-22 14:56:48
CON-041988,Individual,,Joseph Fernandes,,True,9472493541,,Mangaluru,USR-179,2026-03-24 14:26:12
CON-041989,Individual,,Uday Hegde,,True,9785904910,,Hubballi,USR-176,2026-03-26 10:47:09
CON-041990,Individual,,Prajwal Iyer,,True,8540307769,,Bengaluru,USR-094,2026-03-21 16:36:34
CON-041991,Individual,,Vani Desai,,True,9587479471,vani.desai234@outlook.com,Mangaluru,USR-185,2026-03-23 22:29:09
CON-041992,Individual,,Meghana Hegde,,True,9771088178,meghana.hegde897@gmail.com,Mangaluru,USR-188,2026-03-26 12:21:04
CON-041993,Individual,,Divya Kulkarni,,True,6621244735,divya.kulkarni721@gmail.com,Mangaluru,USR-185,2026-03-24 22:02:29
CON-041994,Individual,,Vasanth Poojary,,True,7836304466,,Bengaluru,USR-014,2026-03-27 09:31:19
CON-041995,Individual,,Bharath Menon,,True,729332480,,Bengaluru,USR-085,2026-03-23 16:59:53
CON-041996,Individual,,Yogesh Babu,,True,7969086674,yogesh.babu451@gmail.com,Bengaluru,USR-115,2026-03-22 16:25:21
CON-041997,Individual,,Kiran Chandra,,True,9059284691,kiran.chandra685@gmail.com,Bengaluru,USR-130,2026-03-21 16:11:40
CON-041998,Individual,,Vinay Chandra,,True,8331448368,vinay.chandra370@gmail.com,Bengaluru,USR-119,2026-03-26 05:05:32
CON-041999,Individual,,Mohan Menon,,True,8720163469,mohan.menon185@gmail.com,Bengaluru,USR-097,2026-03-26 12:34:42
CON-042000,Individual,,Pavan Agarwal,,True,7003709451,,Bengaluru,USR-130,2026-03-27 01:16:10
CON-042001,Individual,,Prakash D'Souza,,True,9159269819,,Bengaluru,USR-011,2026-03-22 14:48:39
CON-042002,Individual,,Akash Prasad,,True,6957850169,akash.prasad614@gmail.com,Bengaluru,USR-014,2026-03-21 21:22:10
CON-042003,Individual,,Vijay Chandra,,True,8775982297,,Bengaluru,USR-099,2026-03-26 20:26:13
CON-042004,Individual,,Deepak Krishnan,,True,9520400770,,Bengaluru,USR-080,2026-03-23 07:00:33
CON-042005,Individual,,Suma Pinto,,True,8095991545,suma.pinto387@yahoo.co.in,Mangaluru,USR-185,2026-03-21 21:19:00
CON-042006,Individual,,Anjali Iyer,,True,8103044252,,Mangaluru,USR-188,2026-03-25 16:50:56
CON-042007,Individual,,Ananya Babu,,True,9804916976,,Hubballi,USR-171,2026-03-26 05:45:03
CON-042008,Individual,,Pavan Verma,,True,9699641492,,Bengaluru,USR-065,2026-03-25 09:39:14
CON-042009,Individual,,Aarav Pinto,,True,99535-472,,Bengaluru,USR-022,2026-03-27 14:52:40
CON-042010,Individual,,Swathi Shetty,,True,9435738583,swathi.shetty945@outlook.com,Bengaluru,USR-056,2026-03-22 10:13:35
CON-042011,Individual,,Gautam Rao,,True,9740101518,,Bengaluru,USR-127,2026-03-26 18:48:06
CON-042012,Individual,,Sachin Babu,,True,8358896087,,Bengaluru,USR-062,2026-03-22 00:09:15
CON-042013,Individual,,Ashok Hegde,,True,7401387942,,Hubballi,USR-174,2026-03-26 10:50:02
CON-042014,Individual,,Nandini Shenoy,,True,8122876531,nandini.shenoy286@rediffmail.com,Bengaluru,USR-058,2026-03-26 02:11:12
CON-042015,Individual,,Madhu Hiremath,,True,9378556288,,Mysuru,USR-148,2026-03-24 12:36:21
CON-042016,Individual,,Ashok Sharma,,True,8203527905,,Bengaluru,USR-069,2026-03-21 21:30:45
CON-042017,Individual,,Rekha Joshi,,True,9287521320,,Hubballi,USR-174,2026-03-22 00:55:48
CON-042018,Individual,,Suma D'Souza,,True,8771590067,,Bengaluru,USR-115,2026-03-24 17:35:23
CON-042019,Individual,,Sachin Khan,,True,8547248718,,Bengaluru,USR-025,2026-03-25 09:01:19
CON-042020,Individual,,Raghu Swamy,,True,7904210094,raghu.swamy883@yahoo.co.in,Bengaluru,USR-062,2026-03-22 01:48:01
CON-042021,Individual,,Naveen Hiremath,,True,8284380321,naveen.hiremath802@outlook.com,Bengaluru,USR-022,2026-03-26 00:18:59
CON-042022,Individual,,Aarav Jain,,True,9357693162,,Mangaluru,USR-195,2026-03-27 11:04:13
CON-042023,Individual,,Bharath Gowda,,True,7263587623,,Bengaluru,USR-074,2026-03-24 23:10:20
CON-042024,Individual,,Ramesh Swamy,,True,8453325810,,Bengaluru,USR-085,2026-03-24 15:01:25
CON-042025,Individual,,Nayana Khan,,True,9360053606,,Bengaluru,USR-112,2026-03-25 06:18:02
CON-042026,Individual,,Nikhil D'Souza,,True,9917249166,,Hubballi,USR-176,2026-03-23 00:08:31
CON-042027,Individual,,Mary Verma,,True,9406653973,,Bengaluru,USR-094,2026-03-25 12:24:54
CON-042028,Individual,,Vasanth Singh,,True,9886756451,,Bengaluru,USR-130,2026-03-25 07:13:08
CON-042029,Individual,,Keerthi Krishnan,,True,93407-245,,Bengaluru,USR-099,2026-03-25 10:43:23
CON-042030,Individual,,Zoya Singh,,True,6148040333,zoya.singh841@rediffmail.com,Bengaluru,USR-039,2026-03-27 02:31:03
CON-042031,Individual,,Bhavya Chandra,,True,9755320082,,Bengaluru,USR-094,2026-03-23 15:26:47
CON-042032,Individual,,Gautam Gowda,,True,7428793812,,Bengaluru,USR-032,2026-03-24 12:26:01
CON-042033,Individual,,Prajwal Raju,,True,7645612809,,Bengaluru,USR-112,2026-03-25 06:38:03
CON-042034,Individual,,Aditi Hiremath,,True,6479862430,aditi.hiremath638@rediffmail.com,Bengaluru,USR-065,2026-03-24 17:41:44
CON-042035,Individual,,Sanjay Krishnan,,True,7522312354,,Bengaluru,USR-065,2026-03-22 13:30:23
CON-042036,Individual,,Neha Sharma,,True,6983586693,,Bengaluru,USR-094,2026-03-27 14:40:48
CON-042037,Individual,,Pooja Iyer,,True,7015093662,,Mysuru,USR-144,2026-03-27 03:06:04
CON-042038,Individual,,Ravi Patil,,True,9214938502,ravi.patil867@gmail.com,Bengaluru,USR-058,2026-03-22 12:14:28
CON-042039,Individual,,Vinod Swamy,,True,9724995050,vinod.swamy327@gmail.com,Bengaluru,USR-107,2026-03-27 19:47:14
CON-042040,Individual,,Lakshmi Jain,,True,7834843740,lakshmi.jain780@yahoo.co.in,Bengaluru,USR-130,2026-03-22 17:38:08
CON-042041,Individual,,Mahesh Nair,,True,9076230082,mahesh.nair583 @gmail.com,Bengaluru,USR-022,2026-03-22 20:21:26
CON-042042,Individual,,Vijay Kulkarni,,True,7084466099,vijay.kulkarni876@yahoo.co.in,Bengaluru,USR-130,2026-03-24 00:30:16
CON-042043,Individual,,Prajwal Patil,,True,7598214777,prajwal.patil106@gmail.com,Bengaluru,USR-028,2026-03-27 07:41:58
CON-042044,Individual,,Neha Chandra,,True,9695667468,neha.chandra422@gmail.com,Bengaluru,USR-051,2026-03-25 19:45:32
CON-042045,Individual,,Sandeep Khan,,True,7662203239,,Bengaluru,USR-058,2026-03-22 19:35:14
CON-042046,Individual,,Vani Kumar,,True,8264033057,vani.kumar581@gmail.com,Mysuru,USR-137,2026-03-25 12:01:51
CON-042047,Individual,,Meghana Desai,,True,9263657855,,Mangaluru,USR-188,2026-03-22 18:43:16
CON-042048,Individual,,Deepak Hegde,,True,798168385,,Bengaluru,USR-022,2026-03-23 08:54:10
CON-042049,Individual,,Pooja Joshi,,True,8782354952,pooja.joshi792@rediffmail.com,Hubballi,USR-167,2026-03-22 16:46:01
CON-042050,Individual,,Deepak Kini,,True,9520047086,,Mangaluru,USR-185,2026-03-25 09:06:25
CON-042051,Individual,,Vijay Iyer,,True,8373516212,vijay.iyer324@gmail.com,Bengaluru,USR-069,2026-03-22 16:33:00
CON-042052,Individual,,Sanjay Shetty,,True,9066525004,,Bengaluru,USR-048,2026-03-24 10:18:20
CON-042053,Individual,,Shilpa Singh,,True,7143616416,shilpa.singh3@outlook.com,Mangaluru,USR-195,2026-03-22 20:10:38
CON-042054,Individual,,Deepak Shetty,,True,9610179992,,Bengaluru,USR-017,2026-03-22 22:19:04
CON-042055,Individual,,Nandini Prasad,,True,8791915891,,Mangaluru,USR-191,2026-03-28 11:16:30
CON-042056,Individual,,Anita Naik,,True,9348104919,anita.naik991@outlook.com,Bengaluru,USR-112,2026-03-26 02:16:22
CON-042057,Individual,,Manoj Desai,,True,9564756420,,Bengaluru,USR-036,2026-03-25 11:09:42
CON-042058,Individual,,Manoj Rao,,True,9871987191,,Hubballi,USR-174,2026-03-27 17:47:25
CON-042059,Individual,,Pavan D'Souza,,True,9783750973,,Mangaluru,USR-185,2026-03-22 19:53:46
CON-042060,Individual,,Srinivas Gupta,,True,8062842004,,Bengaluru,USR-109,2026-03-25 06:04:56
CON-042061,Individual,,Manjunath Jain,,True,9651713705,manjunath.jain291@gmail.com,Bengaluru,USR-115,2026-03-25 03:46:21
CON-042062,Individual,,Mohan Menon,,True,8004109790,,Bengaluru,USR-119,2026-03-22 19:07:58
CON-042063,Individual,,Priya Chandra,,True,7632936282,,Mysuru,USR-137,2026-03-22 21:13:16
CON-042064,Individual,,Ananya Babu,,True,9742294105,ananya.babu891@outlook.com,Mangaluru,USR-185,2026-03-24 09:46:36
CON-042065,Individual,,Mahesh Patil,,True,9917565440,,Bengaluru,USR-103,2026-03-27 05:31:34
CON-042066,Individual,,Chetan Desai,,True,8041333512,chetan.desai963@gmail.com,Mangaluru,USR-188,2026-03-23 08:08:33
CON-042067,Individual,,Aditi Raju,,True,9384555252,,Bengaluru,USR-115,2026-03-23 01:15:44
CON-042068,Individual,,Sandeep Angadi,,True,8224059440,sandeep.angadi307@rediffmail.com,Bengaluru,USR-080,2026-03-26 22:27:40
CON-042069,Individual,,Ramesh Murthy,,True,9015620905,,Bengaluru,USR-028,2026-03-27 02:10:17
CON-042070,Individual,,Irfan Rao,,True,9808134015,,Bengaluru,USR-017,2026-03-28 03:42:37
CON-042071,Individual,,Neha Krishnan,,True,9561914379,,Bengaluru,USR-051,2026-03-26 14:36:14
CON-042072,Individual,,Sachin Kini,,True,9356040771,,Bengaluru,USR-119,2026-03-23 00:12:41
CON-042073,Individual,,Girish Fernandes,,True,8766132085,,Bengaluru,USR-028,2026-03-24 13:36:18
CON-042074,Individual,,Girish Reddy,,True,9360389519,girish.reddy964@gmail.com,Bengaluru,USR-056,2026-03-25 04:40:08
CON-042075,Individual,,Kavya Fernandes,,True,7925163604,,Bengaluru,USR-112,2026-03-23 05:17:25
CON-042076,Individual,,Deepak Naik,,True,9343940209,,Hubballi,USR-167,2026-03-23 09:40:30
CON-042077,Individual,,Madhu Shetty,,True,6104570693,madhu.shetty721@gmail.com,Hubballi,USR-176,2026-03-23 13:07:30
CON-042078,Individual,,Farhan Jain,,True,8799530984,farhan.jain716@outlook.com,Bengaluru,USR-056,2026-03-22 22:29:29
CON-042079,Individual,,Bhavya Kamath,,True,7401307765,,Bengaluru,USR-074,2026-03-27 13:45:51
CON-042080,Individual,,Mary Poojary,,True,9105375901,,Mysuru,USR-137,2026-03-28 08:21:54
CON-042081,Individual,,Vinod Kamath,,True,9706606762,,Bengaluru,USR-119,2026-03-24 23:21:44
CON-042082,Individual,,Keerthi Bhat,,True,8926625118,,Bengaluru,USR-051,2026-03-24 05:18:50
CON-042083,Individual,,Aarav Nair,,True,9848441893,aarav.nair113@yahoo.co.in,Bengaluru,USR-097,2026-03-25 18:55:32
CON-042084,Individual,,Aarav Verma,,True,9216454445,,Mangaluru,USR-188,2026-03-28 00:24:20
CON-042085,Individual,,Divya Pinto,,True,9632299536,,Bengaluru,USR-119,2026-03-27 00:08:26
CON-042086,Individual,,Rekha Rao,,True,8691249748,,Mangaluru,USR-191,2026-03-22 22:03:06
CON-042087,Individual,,Deepa Hegde,,True,8600948844,,Bengaluru,USR-065,2026-03-23 02:13:20
CON-042088,Individual,,Sachin Joshi,,True,9833854489,,Bengaluru,USR-115,2026-03-25 07:46:19
CON-042089,Individual,,Vijay Reddy,,True,8336913694,,Bengaluru,USR-014,2026-03-26 07:01:54
CON-042090,Individual,,Shreya Poojary,,True,9250499757,shreya.poojary302@gmail.com,Hubballi,USR-176,2026-03-27 15:50:54
CON-042091,Individual,,Ashok Rao,,True,6324523307,ashok.rao368@outlook.com,Bengaluru,USR-089,2026-03-28 02:57:34
CON-042092,Individual,,Chaitra Verma,,True,6173204750,chaitra.verma347@gmail.com,Bengaluru,USR-051,2026-03-25 16:11:05
CON-042093,Individual,,Prajwal Gupta,,True,8727305947,,Hubballi,USR-176,2026-03-28 18:23:16
CON-042094,Individual,,Harish Kini,,True,6842069390,,Bengaluru,USR-130,2026-03-28 01:36:07
CON-042095,Individual,,Yogesh Hiremath,,True,9676907242,yogesh.hiremath388@gmail.com,Bengaluru,USR-085,2026-03-25 03:42:02
CON-042096,Individual,,Vinod Poojary,,True,96892-941,vinod.poojary536@rediffmail.com,Bengaluru,USR-109,2026-03-25 09:11:48
CON-042097,Individual,,Akshata Pai,,True,7771097266,akshata.pai748@rediffmail.com,Mysuru,USR-152,2026-03-26 17:14:47
CON-042098,Individual,,Pooja Iyer,,True,9071958793,,Mangaluru,USR-188,2026-03-25 05:11:59
CON-042099,Individual,,Swathi Iyer,,True,9999999999,swathi.iyer119@gmail.com,Bengaluru,USR-058,2026-03-29 03:05:20
CON-042100,Individual,,Mahesh Naik,,True,7371250255,mahesh.naik712@yahoo.co.in,Bengaluru,USR-097,2026-03-27 20:40:44
CON-042101,Individual,,Chetan Chandra,,True,8173262773,,Mangaluru,USR-195,2026-03-28 14:24:17
CON-042102,Individual,,Vikram Bhat,,True,8767918097,,Mysuru,USR-141,2026-03-28 22:40:08
CON-042103,Individual,,Ramesh Swamy,,True,8412634823,ramesh.swamy901@outlook.com,Bengaluru,USR-080,2026-03-24 07:29:30
CON-042104,Individual,,Shashank Chandra,,True,9600493451,shashank.chandra970@gmail.com,Mysuru,USR-134,2026-03-29 08:53:27
CON-042105,Individual,,Zoya Kini,,True,8817393991,zoya.kini567@gmail.com,Bengaluru,USR-056,2026-03-23 20:09:18
CON-042106,Individual,,Irfan Menon,,True,8262240834,,Bengaluru,USR-112,2026-03-25 07:35:51
CON-042107,Individual,,Divya Murthy,,True,6755429608,,Mysuru,USR-152,2026-03-28 13:10:42
CON-042108,Individual,,Naveen Babu,,True,8580225724,naveen.babu774outlook.com,Bengaluru,USR-011,2026-03-23 14:47:36
CON-042109,Individual,,Chaitra Singh,,True,8182740043,chaitra.singh671@gmail.com,Bengaluru,USR-127,2026-03-25 12:31:06
CON-042110,Individual,,Ashwini Shetty,,True,0955396474,,Mysuru,USR-152,2026-03-24 18:52:02
CON-042111,Individual,,Raghu Murthy,,True,9477281881,,Mysuru,USR-141,2026-03-23 20:36:37
CON-042112,Individual,,Keerthi Kamath,,True,8052118211,,Hubballi,USR-167,2026-03-25 04:39:26
CON-042113,Individual,,Srinivas Reddy,,True,9120260366,,Hubballi,USR-176,2026-03-25 21:15:32
CON-042114,Individual,,Vidya D'Souza,,True,9163545866,,Mangaluru,USR-185,2026-03-28 03:08:50
CON-042115,Individual,,Vikram Menon,,True,8184416559,,Bengaluru,USR-115,2026-03-27 21:36:49
CON-042116,Individual,,Harsha Swamy,,True,9687837249,harsha.swamy43@yahoo.co.in,Mangaluru,USR-185,2026-03-27 18:10:59
CON-042117,Individual,,Vani Naik,,True,766470823,,Bengaluru,USR-017,2026-03-29 09:09:45
CON-042118,Individual,,Vinay Prasad,,True,9843895415,,Bengaluru,USR-014,2026-03-27 13:15:06
