IssueType,Table,RecordID,RelatedRecordID,Detail
unconverted_lead_over_30_days,fact_leads,LD-0072984,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0073001,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073004,,New
unconverted_lead_over_30_days,fact_leads,LD-0073017,,New
unconverted_lead_over_30_days,fact_leads,LD-0073022,,New
unconverted_lead_over_30_days,fact_leads,LD-0073025,,New
unconverted_lead_over_30_days,fact_leads,LD-0073033,,New
unconverted_lead_over_30_days,fact_leads,LD-0073043,,New
unconverted_lead_over_30_days,fact_leads,LD-0073046,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073047,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073067,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073082,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073084,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0073089,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073096,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0073104,,New
unconverted_lead_over_30_days,fact_leads,LD-0073112,,New
unconverted_lead_over_30_days,fact_leads,LD-0103804,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073130,,New
unconverted_lead_over_30_days,fact_leads,LD-0105106,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0104751,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073182,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0073184,,New
unconverted_lead_over_30_days,fact_leads,LD-0104414,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073194,,New
unconverted_lead_over_30_days,fact_leads,LD-0073195,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073204,,New
unconverted_lead_over_30_days,fact_leads,LD-0073221,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073223,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073233,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073239,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073272,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073309,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073310,,New
unconverted_lead_over_30_days,fact_leads,LD-0073313,,New
unconverted_lead_over_30_days,fact_leads,LD-0073336,,New
unconverted_lead_over_30_days,fact_leads,LD-0073341,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073363,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073367,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073421,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073432,,New
unconverted_lead_over_30_days,fact_leads,LD-0073465,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0073466,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0073468,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073481,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0105734,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073495,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0073501,,New
unconverted_lead_over_30_days,fact_leads,LD-0105917,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073522,,New
unconverted_lead_over_30_days,fact_leads,LD-0073523,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0073528,,New
unconverted_lead_over_30_days,fact_leads,LD-0073532,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073547,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0104866,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073592,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0073600,,New
unconverted_lead_over_30_days,fact_leads,LD-0073635,,New
unconverted_lead_over_30_days,fact_leads,LD-0073679,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0104738,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073694,,New
unconverted_lead_over_30_days,fact_leads,LD-0073715,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073738,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073756,,New
unconverted_lead_over_30_days,fact_leads,LD-0106539,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073786,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073802,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073820,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073828,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073831,,New
unconverted_lead_over_30_days,fact_leads,LD-0073851,,New
unconverted_lead_over_30_days,fact_leads,LD-0073852,,New
unconverted_lead_over_30_days,fact_leads,LD-0073855,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073866,,New
unconverted_lead_over_30_days,fact_leads,LD-0073870,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073876,,New
unconverted_lead_over_30_days,fact_leads,LD-0073879,,New
unconverted_lead_over_30_days,fact_leads,LD-0073880,,New
unconverted_lead_over_30_days,fact_leads,LD-0073886,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073900,,New
unconverted_lead_over_30_days,fact_leads,LD-0103892,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073907,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0073909,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0073942,,New
unconverted_lead_over_30_days,fact_leads,LD-0073995,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074011,,New
unconverted_lead_over_30_days,fact_leads,LD-0074012,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0074031,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074047,,New
unconverted_lead_over_30_days,fact_leads,LD-0074093,,New
unconverted_lead_over_30_days,fact_leads,LD-0074105,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074127,,New
unconverted_lead_over_30_days,fact_leads,LD-0074157,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0105964,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074184,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0074195,,New
unconverted_lead_over_30_days,fact_leads,LD-0074196,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074209,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074222,,New
unconverted_lead_over_30_days,fact_leads,LD-0074291,,New
unconverted_lead_over_30_days,fact_leads,LD-0074300,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074307,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074333,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074349,,New
unconverted_lead_over_30_days,fact_leads,LD-0105804,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074378,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0105393,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074404,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074445,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074455,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074459,,New
unconverted_lead_over_30_days,fact_leads,LD-0074471,,New
unconverted_lead_over_30_days,fact_leads,LD-0074473,,New
unconverted_lead_over_30_days,fact_leads,LD-0104078,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074489,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074493,,New
unconverted_lead_over_30_days,fact_leads,LD-0074499,,New
unconverted_lead_over_30_days,fact_leads,LD-0074507,,New
unconverted_lead_over_30_days,fact_leads,LD-0074508,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074517,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074534,,New
unconverted_lead_over_30_days,fact_leads,LD-0074538,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074559,,New
unconverted_lead_over_30_days,fact_leads,LD-0074566,,New
unconverted_lead_over_30_days,fact_leads,LD-0106449,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074573,,New
unconverted_lead_over_30_days,fact_leads,LD-0105705,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0104212,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074624,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0105489,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074678,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074693,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074702,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0106159,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0105532,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074726,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0074730,,New
unconverted_lead_over_30_days,fact_leads,LD-0074731,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0074736,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074750,,New
unconverted_lead_over_30_days,fact_leads,LD-0074771,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074814,,New
unconverted_lead_over_30_days,fact_leads,LD-0074830,,New
unconverted_lead_over_30_days,fact_leads,LD-0074844,,New
unconverted_lead_over_30_days,fact_leads,LD-0074848,,New
unconverted_lead_over_30_days,fact_leads,LD-0074853,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074885,,New
unconverted_lead_over_30_days,fact_leads,LD-0074945,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0074983,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075010,,New
unconverted_lead_over_30_days,fact_leads,LD-0075012,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0104546,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075034,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075071,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075089,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075095,,New
unconverted_lead_over_30_days,fact_leads,LD-0075096,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075128,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0105902,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0104250,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0105695,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075162,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0075165,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075174,,New
unconverted_lead_over_30_days,fact_leads,LD-0075175,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075183,,New
unconverted_lead_over_30_days,fact_leads,LD-0104443,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075207,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0104980,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075218,,New
unconverted_lead_over_30_days,fact_leads,LD-0075223,,New
unconverted_lead_over_30_days,fact_leads,LD-0103976,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075230,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075245,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075249,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0075250,,New
unconverted_lead_over_30_days,fact_leads,LD-0075251,,New
unconverted_lead_over_30_days,fact_leads,LD-0075271,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075300,,New
unconverted_lead_over_30_days,fact_leads,LD-0075306,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0075321,,New
unconverted_lead_over_30_days,fact_leads,LD-0075324,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075340,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0075344,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075352,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075353,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075356,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075372,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075376,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075388,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0105297,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075396,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075397,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0075399,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0104458,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075416,,New
unconverted_lead_over_30_days,fact_leads,LD-0075422,,New
unconverted_lead_over_30_days,fact_leads,LD-0075430,,New
unconverted_lead_over_30_days,fact_leads,LD-0075438,,New
unconverted_lead_over_30_days,fact_leads,LD-0075443,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0106515,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075458,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075483,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075499,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075505,,New
unconverted_lead_over_30_days,fact_leads,LD-0075587,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075595,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075601,,New
unconverted_lead_over_30_days,fact_leads,LD-0075635,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0075659,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0075668,,New
unconverted_lead_over_30_days,fact_leads,LD-0075688,,New
unconverted_lead_over_30_days,fact_leads,LD-0075691,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075692,,New
unconverted_lead_over_30_days,fact_leads,LD-0075712,,New
unconverted_lead_over_30_days,fact_leads,LD-0075732,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075786,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075801,,New
unconverted_lead_over_30_days,fact_leads,LD-0075810,,New
unconverted_lead_over_30_days,fact_leads,LD-0103910,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075834,,New
unconverted_lead_over_30_days,fact_leads,LD-0075871,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0104810,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075898,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0105037,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075909,,New
unconverted_lead_over_30_days,fact_leads,LD-0075958,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075962,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075964,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0075975,,New
unconverted_lead_over_30_days,fact_leads,LD-0075987,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0075996,,New
unconverted_lead_over_30_days,fact_leads,LD-0076018,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0104490,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076061,,New
unconverted_lead_over_30_days,fact_leads,LD-0076097,,New
unconverted_lead_over_30_days,fact_leads,LD-0076105,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0104906,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0104133,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076143,,New
unconverted_lead_over_30_days,fact_leads,LD-0076147,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076155,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076158,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076168,,New
unconverted_lead_over_30_days,fact_leads,LD-0105849,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076175,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076180,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076186,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0076216,,New
unconverted_lead_over_30_days,fact_leads,LD-0076228,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076233,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0076242,,New
unconverted_lead_over_30_days,fact_leads,LD-0104984,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076266,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076318,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0076319,,New
unconverted_lead_over_30_days,fact_leads,LD-0076342,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076370,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076400,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076426,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076510,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076526,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076532,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0104574,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076539,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076552,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076609,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076621,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076633,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0076651,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0076657,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076662,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0104441,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076672,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0105372,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0105114,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076706,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0076743,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0104415,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076775,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076781,,New
unconverted_lead_over_30_days,fact_leads,LD-0076812,,New
unconverted_lead_over_30_days,fact_leads,LD-0076828,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076839,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0076849,,New
unconverted_lead_over_30_days,fact_leads,LD-0076856,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0076866,,New
unconverted_lead_over_30_days,fact_leads,LD-0106548,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076875,,New
unconverted_lead_over_30_days,fact_leads,LD-0076883,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0076894,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076898,,New
unconverted_lead_over_30_days,fact_leads,LD-0076905,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076913,,New
unconverted_lead_over_30_days,fact_leads,LD-0076925,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076961,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076963,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076970,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0076996,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077019,,New
unconverted_lead_over_30_days,fact_leads,LD-0077033,,New
unconverted_lead_over_30_days,fact_leads,LD-0077038,,New
unconverted_lead_over_30_days,fact_leads,LD-0077053,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0077089,,New
unconverted_lead_over_30_days,fact_leads,LD-0077092,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077097,,New
unconverted_lead_over_30_days,fact_leads,LD-0104368,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077100,,New
unconverted_lead_over_30_days,fact_leads,LD-0077102,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0104115,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077117,,New
unconverted_lead_over_30_days,fact_leads,LD-0077140,,New
unconverted_lead_over_30_days,fact_leads,LD-0077151,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0077174,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077177,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0077208,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0077213,,New
unconverted_lead_over_30_days,fact_leads,LD-0077236,,New
unconverted_lead_over_30_days,fact_leads,LD-0105080,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077276,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077277,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077278,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0106336,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077298,,New
unconverted_lead_over_30_days,fact_leads,LD-0077299,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077305,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0104512,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077335,,New
unconverted_lead_over_30_days,fact_leads,LD-0077338,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0077340,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0077362,,New
unconverted_lead_over_30_days,fact_leads,LD-0077378,,New
unconverted_lead_over_30_days,fact_leads,LD-0077410,,New
unconverted_lead_over_30_days,fact_leads,LD-0077439,,New
unconverted_lead_over_30_days,fact_leads,LD-0077448,,New
unconverted_lead_over_30_days,fact_leads,LD-0077451,,New
unconverted_lead_over_30_days,fact_leads,LD-0077452,,New
unconverted_lead_over_30_days,fact_leads,LD-0077484,,New
unconverted_lead_over_30_days,fact_leads,LD-0077503,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077522,,New
unconverted_lead_over_30_days,fact_leads,LD-0077544,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077555,,New
unconverted_lead_over_30_days,fact_leads,LD-0077566,,New
unconverted_lead_over_30_days,fact_leads,LD-0077648,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077664,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0077674,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077675,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0104543,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077690,,New
unconverted_lead_over_30_days,fact_leads,LD-0077691,,New
unconverted_lead_over_30_days,fact_leads,LD-0105899,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077698,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077718,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077742,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077745,,New
unconverted_lead_over_30_days,fact_leads,LD-0077768,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0077778,,New
unconverted_lead_over_30_days,fact_leads,LD-0077794,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077828,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077838,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077843,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0077868,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077880,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077886,,New
unconverted_lead_over_30_days,fact_leads,LD-0077887,,New
unconverted_lead_over_30_days,fact_leads,LD-0077921,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077948,,New
unconverted_lead_over_30_days,fact_leads,LD-0077959,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0077961,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0106514,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078009,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078017,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078031,,New
unconverted_lead_over_30_days,fact_leads,LD-0103920,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078073,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078075,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078086,,New
unconverted_lead_over_30_days,fact_leads,LD-0078114,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078135,,New
unconverted_lead_over_30_days,fact_leads,LD-0078159,,New
unconverted_lead_over_30_days,fact_leads,LD-0078161,,New
unconverted_lead_over_30_days,fact_leads,LD-0078179,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078201,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078206,,New
unconverted_lead_over_30_days,fact_leads,LD-0078208,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078216,,New
unconverted_lead_over_30_days,fact_leads,LD-0106421,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078237,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078243,,New
unconverted_lead_over_30_days,fact_leads,LD-0104848,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078272,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078278,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0078302,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078312,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078330,,New
unconverted_lead_over_30_days,fact_leads,LD-0078337,,New
unconverted_lead_over_30_days,fact_leads,LD-0078381,,New
unconverted_lead_over_30_days,fact_leads,LD-0078397,,New
unconverted_lead_over_30_days,fact_leads,LD-0078400,,New
unconverted_lead_over_30_days,fact_leads,LD-0078401,,New
unconverted_lead_over_30_days,fact_leads,LD-0078413,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078464,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0078471,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078482,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078489,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078558,,New
unconverted_lead_over_30_days,fact_leads,LD-0078561,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078564,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078571,,New
unconverted_lead_over_30_days,fact_leads,LD-0078576,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0104003,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078612,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0104753,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078656,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0078666,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0105546,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078695,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078702,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0078706,,New
unconverted_lead_over_30_days,fact_leads,LD-0078711,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0078730,,New
unconverted_lead_over_30_days,fact_leads,LD-0104827,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078763,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0078804,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078807,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078838,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078865,,New
unconverted_lead_over_30_days,fact_leads,LD-0078882,,New
unconverted_lead_over_30_days,fact_leads,LD-0078884,,New
unconverted_lead_over_30_days,fact_leads,LD-0078892,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078920,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0105417,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078945,,New
unconverted_lead_over_30_days,fact_leads,LD-0078971,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0078979,,New
unconverted_lead_over_30_days,fact_leads,LD-0078989,,New
unconverted_lead_over_30_days,fact_leads,LD-0078999,,Contacted
